"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL","AREA_SWEPT_HA","DURATION_HR","DISTANCE_FISHED_KM"
60.65067,-178.13533,"R-32",61,1989,"01-AUG-1989 02:00PM",163,2.4,10,78,159,11835,5.2801,0.5,2.963
60.9665,-171.48917,"S-22",41,1989,"11-JUL-1989 06:00AM",59,0.3,7.1,37,150,9976,4.5706,0.5,2.741
60.99317,-172.16917,"S-23",41,1989,"11-JUL-1989 06:00AM",64,0.8,6.8,78,159,11775,4.4684,0.5,2.722
60.97467,-172.825,"S-24",41,1989,"19-JUL-1989 01:00PM",64,1.5,7.4,37,150,10006,4.9431,0.5,2.685
60.9925,-173.47867,"S-25",41,1989,"19-JUL-1989 04:00PM",73,1,8.2,37,150,10007,4.7437,0.5,2.797
60.99717,-174.13883,"S-26",41,1989,"19-JUL-1989 07:00PM",80,1.6,8.3,37,150,10008,2.3288,0.25,1.408
61.05683,-174.9345,"S-27",82,1989,"28-JUL-1989 07:00AM",93,2,9,78,159,11820,4.6228,0.5,2.685
60.999,-175.59733,"S-28",90,1989,"31-JUL-1989 06:00PM",102,2.2,9.7,37,150,10031,4.7938,0.5,2.797
61,-176.30533,"S-29",90,1989,"31-JUL-1989 03:00PM",112,2.1,9.8,37,150,10030,4.8346,0.5,2.797
60.99633,-176.95733,"S-30",90,1989,"31-JUL-1989 12:00PM",121,2,9.7,37,150,10029,4.2766,0.5,2.797
60.99667,-177.65783,"S-31",90,1989,"31-JUL-1989 09:00AM",137,2.2,9.5,37,150,10028,4.7047,0.5,2.704
61.32767,-173.55817,"T-25",82,1989,"28-JUL-1989 07:00AM",73,0.4,8.4,37,150,10020,4.8076,0.5,2.63
61.33467,-174.201,"T-26",82,1989,"28-JUL-1989 10:00AM",77,-0.8,8.5,37,150,10021,4.7392,0.5,2.741
61.34867,-175.0055,"T-27",82,1989,"28-JUL-1989 10:00AM",90,1.1,8.6,78,159,11821,5.0115,0.5,2.778
61.28667,-175.78933,"T-28",90,1989,"31-JUL-1989 03:00PM",101,2,9.2,78,159,11831,3.316,0.33,1.926
61.329,-176.315,"T-29",90,1989,"31-JUL-1989 01:00PM",108,2,9.5,78,159,11830,4.3724,0.5,2.704
61.33117,-176.98883,"T-30",90,1989,"31-JUL-1989 10:00AM",119,1.9,9.2,78,159,11829,4.8864,0.5,2.797
61.66733,-173.669,"U-25",82,1989,"30-JUL-1989 07:00AM",70,-0.3,8.2,37,150,10023,6.2744,0.5,2.852
61.64533,-174.30867,"U-26",82,1989,"28-JUL-1989 12:00PM",75,-0.3,NA,37,150,10022,4.9538,0.5,2.834
61.65833,-174.98533,"U-27",82,1989,"28-JUL-1989 12:00PM",86,0.5,8.6,78,159,11822,4.8476,0.5,2.759
61.6655,-175.75133,"U-28",82,1989,"30-JUL-1989 01:00PM",95,0.8,9.3,37,150,10024,2.7365,0.25,1.426
61.66783,-176.43083,"U-29",90,1989,"30-JUL-1989 04:00PM",104,1.5,9.5,37,150,10025,2.5074,0.25,1.463
61.99133,-173.9365,"V-25",82,1989,"30-JUL-1989 08:00AM",68,-0.5,8.1,78,159,11824,4.4684,0.5,2.722
61.93633,-174.60633,"V-26",82,1989,"28-JUL-1989 03:00PM",77,-0.5,8.4,78,159,11823,3.9992,0.5,2.389
61.99867,-175.1585,"V-27",82,1989,"30-JUL-1989 01:00PM",82,-0.4,8.5,78,159,11825,5.0637,0.5,3
62.00017,-176.02867,"V-28",82,1989,"30-JUL-1989 04:00PM",97,0.7,9.4,78,159,11826,5.1173,0.5,3.037
54.70967,-165.12833,"Z-05",31,1989,"21-JUN-1989 01:00PM",80,5.3,6.6,37,150,9906,5.562,0.5,3
55.00867,-166.94733,"A-02",50,1990,"01-JUL-1990 09:00AM",159,3.5,7.3,78,160,11955,4.8079,0.5,2.722
55.00833,-166.32383,"A-03",50,1990,"25-JUN-1990 08:00AM",143,3.4,6.8,37,151,10126,4.8929,0.5,2.834
55.0295,-165.72067,"A-04",50,1990,"25-JUN-1990 10:00AM",130,NA,7.2,78,160,11925,5.0821,0.5,2.797
55.0045,-165.10967,"A-05",50,1990,"22-JUN-1990 09:00PM",126,4.4,6.5,37,151,10124,4.3527,0.5,2.63
54.786,-165.53667,"AZ0504",50,1990,"23-JUN-1990 06:00AM",210,4,6,78,160,11924,4.7545,0.5,2.648
55.34067,-167.54183,"B-01",50,1990,"01-JUL-1990 01:00PM",152,3.5,8.6,78,160,11956,4.9068,0.5,2.778
55.29917,-166.96667,"B-02",50,1990,"01-JUL-1990 07:00AM",144,3.5,7.4,78,160,11954,5.2671,0.5,2.982
55.34083,-166.34033,"B-03",50,1990,"25-JUN-1990 11:00AM",132,3.5,7.5,37,151,10127,4.6357,0.5,2.685
55.33483,-165.77633,"B-04",50,1990,"25-JUN-1990 12:00PM",123,NA,7.1,78,160,11926,4.9115,0.5,2.778
55.34167,-165.164,"B-05",50,1990,"22-JUN-1990 06:00PM",110,3.9,7.1,37,151,10123,2.9707,0.33,1.685
55.3365,-164.6325,"B-06",31,1990,"22-JUN-1990 05:00PM",104,3.6,7.2,78,160,11923,4.9345,0.5,2.852
55.32933,-164.00367,"B-07",31,1990,"17-JUN-1990 07:00AM",75,4.1,6.5,37,151,10099,4.0606,0.5,2.482
55.40783,-163.48083,"B-08",31,1990,"11-JUN-1990 07:00AM",64,3.9,6.9,78,160,11895,4.6778,0.5,2.519
55.672,-167.58067,"C-01",50,1990,"01-JUL-1990 06:00AM",135,3.7,7.5,37,151,10155,5.0023,0.5,2.815
55.68,-166.97917,"C-02",50,1990,"30-JUN-1990 05:00PM",137,3.6,7.9,78,160,11953,4.8682,0.5,2.778
55.66317,-166.3945,"C-03",50,1990,"25-JUN-1990 02:00PM",124,3.8,7.4,37,151,10128,3.9896,0.5,2.389
55.66467,-165.8105,"C-04",50,1990,"25-JUN-1990 03:00PM",119,NA,7.1,78,160,11927,5.0865,0.5,2.778
55.68117,-165.16367,"C-05",31,1990,"22-JUN-1990 03:00PM",106,3.9,6.6,37,151,10122,4.8868,0.5,2.815
55.66367,-164.58733,"C-06",31,1990,"22-JUN-1990 02:00PM",97,3.4,7.1,78,160,11922,4.6757,0.5,2.815
55.67017,-164.0025,"C-07",31,1990,"17-JUN-1990 11:00AM",93,3.1,6.9,37,151,10100,2.9266,0.33,1.741
55.67517,-163.40083,"C-08",31,1990,"14-JUN-1990 12:00PM",86,3,6.5,78,160,11896,4.1113,0.5,2.445
55.67767,-162.788,"C-09",10,1990,"10-JUN-1990 07:00PM",46,4.3,7.1,37,151,10098,4.4226,0.5,2.778
55.66517,-168.15283,"C-18",50,1990,"01-JUL-1990 04:00PM",139,3.8,7.2,78,160,11957,5.1275,0.5,2.926
56.01283,-167.60383,"D-01",50,1990,"30-JUN-1990 05:00PM",132,3.6,7.8,37,151,10154,5.3717,0.5,2.945
56.01967,-167.00067,"D-02",50,1990,"30-JUN-1990 02:00PM",137,3.7,7.7,78,160,11952,4.6737,0.5,2.667
55.99133,-166.41067,"D-03",50,1990,"25-JUN-1990 05:00PM",123,NA,6.5,37,151,10129,4.626,0.5,2.704
55.98667,-165.7785,"D-04",31,1990,"25-JUN-1990 06:00PM",110,NA,7.1,78,160,11928,4.9922,0.5,2.889
56.00217,-165.20567,"D-05",31,1990,"22-JUN-1990 12:00PM",93,3.2,6.9,37,151,10121,4.4961,0.5,2.611
55.98233,-164.598,"D-06",31,1990,"22-JUN-1990 12:00PM",95,2.6,7.1,78,160,11921,4.5787,0.5,2.797
56.00033,-164.00133,"D-07",31,1990,"17-JUN-1990 01:00PM",90,2.9,7,37,151,10101,4.5504,0.5,2.778
56.01267,-163.4045,"D-08",31,1990,"14-JUN-1990 02:00PM",90,3,6.6,78,160,11897,4.5965,0.5,2.685
56.009,-162.81367,"D-09",31,1990,"10-JUN-1990 04:00PM",77,2.7,7.2,37,151,10097,4.7781,0.5,2.834
56.005,-162.27367,"D-10",31,1990,"10-JUN-1990 04:00PM",73,NA,7.5,78,160,11894,4.4674,0.5,3.037
56.00517,-168.20233,"D-18",50,1990,"01-JUL-1990 10:00AM",150,3.6,7.3,37,151,10156,5.18,0.5,2.889
56.33317,-167.613,"E-01",50,1990,"30-JUN-1990 03:00PM",130,3.5,7.8,37,151,10153,4.445,0.5,2.5
56.33917,-167.0295,"E-02",50,1990,"30-JUN-1990 11:00AM",115,3.6,7.6,78,160,11951,4.9474,0.5,2.852
56.3255,-166.4,"E-03",31,1990,"26-JUN-1990 06:00AM",102,3.3,7,37,151,10130,4.8004,0.5,2.778
56.3555,-165.77567,"E-04",31,1990,"26-JUN-1990 06:00AM",93,NA,7,78,160,11929,4.7502,0.5,2.741
56.34467,-165.2025,"E-05",31,1990,"22-JUN-1990 09:00AM",86,2.4,7,37,151,10120,4.938,0.5,3
56.328,-164.59367,"E-06",31,1990,"22-JUN-1990 09:00AM",90,2.7,7,78,160,11920,4.5454,0.5,2.704
56.3255,-164.00083,"E-07",31,1990,"17-JUN-1990 04:00PM",86,2.9,10.6,37,151,10102,4.3632,0.5,2.63
56.33433,-163.40483,"E-08",31,1990,"14-JUN-1990 05:00PM",84,2.6,6.8,78,160,11898,4.8579,0.5,2.889
56.3275,-162.80283,"E-09",31,1990,"10-JUN-1990 01:00PM",79,2.1,7,37,151,10096,4.6573,0.5,2.852
56.342,-162.22683,"E-10",31,1990,"10-JUN-1990 01:00PM",82,NA,9.5,78,160,11893,4.5603,0.5,2.815
56.34367,-161.516,"E-11",10,1990,"07-JUN-1990 10:00AM",66,NA,6.2,78,160,11879,4.2779,0.5,2.667
56.35367,-161.00233,"E-12",10,1990,"07-JUN-1990 07:00AM",57,NA,6,78,160,11878,4.3143,0.5,2.741
56.31833,-168.25633,"E-18",50,1990,"01-JUL-1990 02:00PM",155,3.6,7.9,37,151,10157,4.6446,0.5,2.63
56.34133,-168.855,"E-19",50,1990,"01-JUL-1990 05:00PM",128,3.7,8,37,151,10158,4.5131,0.5,2.722
56.4225,-169.523,"E-20",50,1990,"08-JUL-1990 07:00PM",112,NA,9.8,78,160,11991,2.6164,0.25,1.556
56.35783,-170.06783,"E-21",50,1990,"08-JUL-1990 02:00PM",106,3.6,8.8,37,151,10191,3.2032,0.33,1.871
56.33567,-170.6695,"E-22",61,1990,"08-JUL-1990 05:00PM",119,4,8.9,37,151,10192,4.7838,0.5,2.834
56.682,-167.65933,"F-01",31,1990,"30-JUN-1990 12:00PM",101,3.2,7.7,37,151,10152,3.0684,0.33,1.815
56.68467,-167.0755,"F-02",31,1990,"30-JUN-1990 09:00AM",97,2.9,7.6,78,160,11950,4.9782,0.5,2.908
56.6575,-166.43583,"F-03",31,1990,"26-JUN-1990 09:00AM",84,1.9,7,37,151,10131,3.0722,0.33,1.871
56.65717,-165.81933,"F-04",31,1990,"26-JUN-1990 09:00AM",79,NA,7.1,78,160,11930,4.9841,0.5,2.871
56.68067,-165.23267,"F-05",31,1990,"22-JUN-1990 06:00AM",75,2.1,6.6,37,151,10119,4.5327,0.5,2.611
56.639,-164.59683,"F-06",31,1990,"22-JUN-1990 06:00AM",77,2.2,6.8,78,160,11919,4.6075,0.5,2.685
56.72683,-163.81717,"F-07",31,1990,"17-JUN-1990 06:00AM",75,2.2,6.9,78,160,11901,5.0737,0.5,2.926
56.67567,-163.40117,"F-08",31,1990,"15-JUN-1990 07:00AM",75,2,6.4,78,160,11899,4.5468,0.5,2.704
56.6685,-162.76617,"F-09",31,1990,"10-JUN-1990 09:00AM",71,2.3,6.9,37,151,10094,4.3658,0.5,2.685
56.69017,-162.22533,"F-10",31,1990,"10-JUN-1990 09:00AM",71,NA,6.4,78,160,11891,3.5594,0.5,2.334
56.66817,-161.5145,"F-11",31,1990,"07-JUN-1990 04:00PM",86,2.7,6.3,37,151,10082,4.6926,0.5,2.741
56.67517,-160.99933,"F-12",31,1990,"07-JUN-1990 04:00PM",68,NA,5.1,78,160,11880,4.5339,0.5,2.797
56.66867,-160.36833,"F-13",31,1990,"06-JUN-1990 05:00PM",59,NA,4.8,78,160,11877,4.8455,0.5,2.926
56.696,-159.81417,"F-14",10,1990,"06-JUN-1990 03:00PM",37,NA,6.1,78,160,11876,3.9523,0.5,2.815
56.65383,-168.28717,"F-18",50,1990,"02-JUL-1990 07:00AM",108,3.4,7.7,78,160,11958,4.2884,0.5,2.834
56.65767,-168.8955,"F-19",32,1990,"02-JUL-1990 06:00AM",101,3,7.9,37,151,10159,4.3952,0.5,2.667
56.70733,-169.509,"F-20",32,1990,"08-JUL-1990 02:00PM",77,4.5,8.6,78,160,11989,2.8551,0.3,1.741
56.67767,-170.1725,"F-21",42,1990,"08-JUL-1990 12:00PM",97,3.5,7,37,151,10190,2.8934,0.33,1.796
56.676,-170.7295,"F-22",61,1990,"09-JUL-1990 06:00AM",115,4,8.6,78,160,11992,2.7946,0.3,1.611
56.67967,-171.32867,"F-23",61,1990,"09-JUL-1990 06:00AM",126,4.7,8.8,37,151,10193,4.4477,0.5,2.722
56.70517,-171.833,"F-24",61,1990,"22-JUL-1990 06:00PM",121,3.8,7.5,37,151,10226,5.0138,0.5,2.741
56.68917,-172.55467,"F-25",61,1990,"14-JUL-1990 05:00PM",134,3.8,9.2,37,151,10224,1.743,0.17,0.963
57.01317,-167.69817,"G-01",31,1990,"30-JUN-1990 09:00AM",75,2.1,7.5,37,151,10151,4.1812,0.5,2.648
56.97733,-167.09183,"G-02",31,1990,"30-JUN-1990 06:00AM",75,2.5,7.6,78,160,11949,4.7334,0.5,2.815
56.99717,-166.43667,"G-03",31,1990,"26-JUN-1990 12:00PM",73,2.1,8.2,37,151,10132,4.6067,0.5,2.797
56.99517,-165.80533,"G-04",31,1990,"26-JUN-1990 11:00AM",73,NA,6.9,78,160,11931,4.2193,0.5,2.519
57.01217,-165.20017,"G-05",31,1990,"20-JUN-1990 05:00PM",70,2,6.7,37,151,10118,4.4449,0.5,2.815
56.97017,-164.59683,"G-06",31,1990,"20-JUN-1990 05:00PM",71,4,6.8,78,160,11918,4.7956,0.5,2.852
57.06367,-163.98867,"G-07",31,1990,"17-JUN-1990 12:00PM",68,2.2,6.9,78,160,11903,4.3754,0.5,2.778
56.99533,-163.55433,"G-08",31,1990,"17-JUN-1990 10:00AM",68,2.5,7,78,160,11902,4.74,0.5,2.908
57.00067,-162.77733,"G-09",31,1990,"10-JUN-1990 06:00AM",59,3,6,37,151,10093,4.4948,0.5,2.778
56.99483,-162.16317,"G-10",31,1990,"09-JUN-1990 04:00PM",60,NA,5.9,78,160,11890,4.7544,0.5,2.871
56.996,-161.5495,"G-11",31,1990,"07-JUN-1990 07:00PM",66,2.6,3.1,37,151,10083,4.5499,0.5,2.797
57.01333,-160.94833,"G-12",31,1990,"08-JUN-1990 07:00AM",64,NA,4,78,160,11881,4.549,0.5,2.815
56.949,-160.29667,"G-13",31,1990,"07-JUN-1990 10:00AM",66,3.4,4.4,37,151,10081,4.7013,0.5,2.759
56.95333,-159.7245,"G-14",10,1990,"06-JUN-1990 01:00PM",55,NA,4.4,78,160,11875,4.6504,0.5,2.815
57.0115,-159.099,"G-15",10,1990,"04-JUN-1990 03:00PM",29,NA,5,37,151,10070,4.1396,0.5,2.797
56.99433,-168.3735,"G-18",32,1990,"02-JUL-1990 12:00PM",82,2.5,7.9,78,160,11960,3.2083,0.3,1.908
56.997,-168.9905,"G-19",32,1990,"02-JUL-1990 11:00AM",79,NA,8,37,151,10161,3.9876,0.5,2.519
57.01667,-169.526,"G-20",42,1990,"08-JUL-1990 10:00AM",62,2.5,8.5,78,160,11987,4.3425,0.5,2.648
56.94817,-170.15183,"G-21",42,1990,"08-JUL-1990 08:00AM",77,3.6,9,37,151,10188,4.6356,0.5,2.722
56.997,-170.77433,"G-22",42,1990,"09-JUL-1990 09:00AM",99,4.3,8.8,78,160,11993,4.9149,0.5,2.871
56.99117,-171.395,"G-23",61,1990,"09-JUL-1990 09:00AM",110,3.2,8.9,37,151,10194,3.1684,0.33,1.852
56.99117,-172.01617,"G-24",61,1990,"22-JUL-1990 09:00PM",117,3.7,7.1,37,151,10227,3.4121,0.33,1.852
56.96567,-172.56967,"G-25",61,1990,"14-JUL-1990 03:00PM",123,3.3,8.9,37,151,10223,2.6155,0.25,1.445
57.00467,-173.25,"G-26",61,1990,"23-JUL-1990 08:00AM",144,3.6,7.6,78,160,12024,2.9444,0.33,1.667
56.83733,-168.617,"GF1918",32,1990,"02-JUL-1990 10:00AM",97,2.7,7.9,78,160,11959,2.9479,0.3,1.722
56.81983,-169.26617,"GF2019",32,1990,"02-JUL-1990 08:00AM",80,2.7,7.3,37,151,10160,4.4326,0.5,2.667
56.8365,-169.82817,"GF2120",42,1990,"08-JUL-1990 12:00PM",73,NA,8.9,78,160,11988,4.3736,0.5,2.667
56.835,-170.46767,"GF2221",42,1990,"08-JUL-1990 09:00AM",101,NA,9,37,151,10189,3.3391,0.33,2.074
57.33517,-167.72667,"H-01",31,1990,"30-JUN-1990 06:00AM",71,2.3,7.4,37,151,10150,4.4623,0.5,2.741
57.34467,-167.13917,"H-02",31,1990,"29-JUN-1990 05:00PM",71,2.5,6.8,78,160,11948,4.952,0.5,2.945
57.3215,-166.49417,"H-03",31,1990,"26-JUN-1990 03:00PM",68,2.6,6.9,37,151,10133,4.0938,0.5,2.648
57.34633,-165.8275,"H-04",31,1990,"26-JUN-1990 02:00PM",68,NA,7,78,160,11932,4.8477,0.5,3.074
57.33183,-165.236,"H-05",31,1990,"20-JUN-1990 02:00PM",64,1.9,6.5,37,151,10117,4.2192,0.5,2.667
57.28767,-164.61867,"H-06",31,1990,"20-JUN-1990 02:00PM",66,2.1,6.7,78,160,11917,4.677,0.5,2.852
57.3655,-163.933,"H-07",31,1990,"17-JUN-1990 02:00PM",60,2.8,6.6,78,160,11904,5.4611,0.5,3.056
57.40883,-163.41633,"H-08",10,1990,"17-JUN-1990 05:00PM",53,2.8,5.7,78,160,11905,4.8956,0.5,3.037
57.34383,-162.76883,"H-09",10,1990,"09-JUN-1990 05:00PM",46,3.1,4.3,37,151,10092,4.4726,0.5,2.778
57.33567,-162.1585,"H-10",10,1990,"09-JUN-1990 02:00PM",51,NA,4.9,78,160,11889,4.7091,0.5,2.889
57.3395,-161.52783,"H-11",31,1990,"08-JUN-1990 06:00AM",55,2.9,4.1,37,151,10084,4.6397,0.5,2.889
57.39167,-160.932,"H-12",31,1990,"08-JUN-1990 10:00AM",62,NA,4,78,160,11882,5.3047,0.5,2.852
57.3465,-160.26033,"H-13",31,1990,"07-JUN-1990 06:00AM",59,2.9,3.6,37,151,10079,4.5165,0.5,2.759
57.33467,-159.66917,"H-14",10,1990,"06-JUN-1990 09:00AM",57,NA,3.3,78,160,11874,4.6163,0.5,2.815
57.33517,-159.06583,"H-15",10,1990,"05-JUN-1990 07:00AM",48,3.3,3.3,37,151,10071,4.3565,0.5,2.759
57.35533,-158.40017,"H-16",10,1990,"04-JUN-1990 11:00AM",33,NA,4.9,78,160,11867,4.3835,0.5,2.982
57.3415,-168.40717,"H-18",32,1990,"02-JUL-1990 03:00PM",75,2.6,8.3,78,160,11962,3.363,0.3,2
57.34883,-169.003,"H-19",42,1990,"02-JUL-1990 03:00PM",70,2.2,8,37,151,10163,3.0262,0.33,1.852
57.32067,-169.622,"H-20",42,1990,"07-JUL-1990 08:00AM",62,2.6,8.6,78,160,11985,4.859,0.5,2.963
57.38133,-170.2165,"H-21",42,1990,"07-JUL-1990 06:00AM",59,4.9,8,37,151,10186,4.6875,0.5,2.926
57.35017,-170.828,"H-22",42,1990,"09-JUL-1990 12:00PM",82,3.4,9,78,160,11994,2.9275,0.3,1.741
57.32283,-171.46717,"H-23",41,1990,"09-JUL-1990 12:00PM",101,2.4,8.9,37,151,10195,2.8986,0.33,1.815
57.33,-172.089,"H-24",61,1990,"14-JUL-1990 05:00PM",110,3,9.5,78,160,12020,1.8318,0.25,1.056
57.34983,-172.71217,"H-25",61,1990,"14-JUL-1990 12:00PM",117,2.7,8.8,37,151,10222,3.0173,0.28,1.667
57.38467,-173.33583,"H-26",61,1990,"23-JUL-1990 10:00AM",124,3.2,8.2,78,160,12025,4.544,0.5,2.593
57.16283,-168.611,"HG1918",32,1990,"02-JUL-1990 01:00PM",77,2.6,8.1,78,160,11961,3.3949,0.3,2.019
57.15667,-169.29417,"HG2019",42,1990,"02-JUL-1990 01:00PM",71,NA,7.8,37,151,10162,4.8061,0.5,2.889
57.16267,-169.88683,"HG2120",42,1990,"08-JUL-1990 07:00AM",55,NA,8.1,78,160,11986,4.5536,0.5,2.889
57.13883,-170.48833,"HG2221",42,1990,"07-JUL-1990 09:00AM",48,4.2,8,37,151,10187,4.272,0.5,3
57.6745,-167.75617,"I-01",31,1990,"29-JUN-1990 06:00PM",68,2,5.9,37,151,10149,4.4913,0.5,2.722
57.687,-167.12133,"I-02",31,1990,"29-JUN-1990 02:00PM",68,1.9,6.8,78,160,11947,4.495,0.5,2.741
57.64817,-166.51517,"I-03",31,1990,"26-JUN-1990 05:00PM",64,2,6,37,151,10134,4.4984,0.5,2.815
57.65167,-165.83733,"I-04",31,1990,"26-JUN-1990 05:00PM",64,NA,7.8,78,160,11933,4.8845,0.5,2.982
57.67317,-165.2505,"I-05",31,1990,"20-JUN-1990 11:00AM",59,2.1,5.8,37,151,10116,4.4614,0.5,2.722
57.664,-164.63217,"I-06",10,1990,"20-JUN-1990 11:00AM",53,2.8,5.2,78,160,11916,4.3413,0.5,3.13
57.66717,-163.985,"I-07",10,1990,"18-JUN-1990 06:00AM",49,2.4,4.8,37,151,10103,4.4522,0.5,2.834
57.67667,-163.36083,"I-08",10,1990,"18-JUN-1990 07:00AM",48,3,5,78,160,11906,4.2725,0.5,2.667
57.6705,-162.754,"I-09",10,1990,"09-JUN-1990 03:00PM",42,2.3,3,37,151,10091,4.6831,0.5,2.889
57.66933,-162.1425,"I-10",10,1990,"09-JUN-1990 11:00AM",48,NA,2.9,78,160,11888,4.5599,0.5,2.834
57.66767,-161.496,"I-11",10,1990,"08-JUN-1990 09:00AM",51,2.4,3.1,37,151,10085,4.3743,0.5,2.722
57.70733,-160.87183,"I-12",31,1990,"08-JUN-1990 12:00PM",57,NA,2.6,78,160,11883,5.3232,0.5,2.815
57.67317,-160.263,"I-13",31,1990,"06-JUN-1990 04:00PM",49,2.6,3,37,151,10078,4.4201,0.5,2.815
57.68167,-159.631,"I-14",10,1990,"06-JUN-1990 07:00AM",49,NA,4.5,78,160,11873,4.467,0.5,2.834
57.66467,-159.02933,"I-15",10,1990,"05-JUN-1990 09:00AM",48,2.6,2.8,37,151,10072,4.3856,0.5,2.741
57.66383,-158.35267,"I-16",10,1990,"04-JUN-1990 02:00PM",35,NA,4.4,78,160,11868,4.1197,0.5,2.741
57.6915,-168.40917,"I-18",42,1990,"03-JUL-1990 07:00AM",71,2.4,7.8,78,160,11964,4.8295,0.5,2.945
57.66717,-169.0325,"I-19",42,1990,"03-JUL-1990 06:00AM",68,1.7,7.3,37,151,10165,4.2497,0.5,2.889
57.67433,-169.68267,"I-20",42,1990,"06-JUL-1990 04:00PM",71,1.5,9.8,78,160,11983,4.6393,0.5,2.759
57.68017,-170.27267,"I-21",42,1990,"06-JUL-1990 04:00PM",71,-0.5,8.8,37,151,10184,4.205,0.5,2.648
57.68267,-170.90783,"I-22",42,1990,"09-JUL-1990 02:00PM",86,2.5,8.1,78,160,11995,2.492,0.3,1.482
57.66433,-171.52717,"I-23",41,1990,"09-JUL-1990 03:00PM",99,2.2,9.3,37,151,10196,3.2843,0.33,1.945
57.66567,-172.1665,"I-24",61,1990,"14-JUL-1990 02:00PM",110,2.7,9,78,160,12019,2.3124,0.25,1.333
57.6685,-172.775,"I-25",61,1990,"14-JUL-1990 09:00AM",117,2.5,8.9,37,151,10221,2.4127,0.25,1.333
57.6905,-173.4015,"I-26",61,1990,"23-JUL-1990 01:00PM",148,3.6,8.5,78,160,12026,4.5186,0.5,2.593
57.528,-168.67233,"IH1918",42,1990,"02-JUL-1990 05:00PM",73,2.5,8,78,160,11963,5.0445,0.5,3
57.50383,-169.33133,"IH2019",42,1990,"02-JUL-1990 06:00PM",68,NA,7.8,37,151,10164,2.7495,0.33,1.833
57.49667,-169.96067,"IH2120",42,1990,"07-JUL-1990 06:00AM",70,NA,8.8,78,160,11984,4.952,0.5,2.945
57.52033,-170.5545,"IH2221",42,1990,"06-JUL-1990 06:00PM",71,1.9,9.8,37,151,10185,2.7349,0.33,1.704
58.00783,-167.78867,"J-01",41,1990,"29-JUN-1990 03:00PM",66,1.5,6.2,37,151,10148,4.6048,0.5,2.759
58.00633,-167.15117,"J-02",31,1990,"29-JUN-1990 11:00AM",64,1.4,6.4,78,160,11946,4.4343,0.5,2.704
57.99,-166.52917,"J-03",31,1990,"27-JUN-1990 06:00AM",59,1.9,5.6,37,151,10135,4.2782,0.5,2.63
58.023,-165.90317,"J-04",10,1990,"27-JUN-1990 06:00AM",55,NA,5.2,78,160,11934,4.7923,0.5,2.834
58.015,-165.233,"J-05",10,1990,"20-JUN-1990 09:00AM",37,2.2,4.6,37,151,10115,4.5661,0.5,2.908
58.00733,-164.62333,"J-06",10,1990,"20-JUN-1990 09:00AM",46,3.5,4.5,78,160,11915,4.489,0.5,2.852
57.99183,-164.00833,"J-07",10,1990,"18-JUN-1990 09:00AM",44,2.6,3.9,37,151,10104,4.2264,0.5,2.704
57.96583,-163.3705,"J-08",10,1990,"18-JUN-1990 09:00AM",44,3,3.6,78,160,11907,4.9392,0.5,3.148
58.01233,-162.75167,"J-09",10,1990,"09-JUN-1990 12:00PM",40,1.9,2.3,37,151,10090,4.4463,0.5,2.852
58.00683,-162.10467,"J-10",10,1990,"09-JUN-1990 09:00AM",38,NA,2.6,78,160,11887,4.1716,0.5,2.834
57.98933,-161.4715,"J-11",10,1990,"08-JUN-1990 12:00PM",53,3.1,5.4,37,151,10086,4.158,0.5,2.63
58.04033,-160.856,"J-12",10,1990,"08-JUN-1990 03:00PM",44,NA,6.5,78,160,11884,4.9449,0.5,2.926
57.99683,-160.1875,"J-13",10,1990,"06-JUN-1990 01:00PM",48,2.4,3.7,37,151,10077,4.2897,0.5,2.741
58.00517,-159.64983,"J-14",10,1990,"05-JUN-1990 04:00PM",42,NA,7.3,78,160,11872,4.4086,0.5,2.797
57.96183,-158.973,"J-15",10,1990,"05-JUN-1990 12:00PM",37,3.3,5.5,37,151,10073,2.3804,0.5,1.982
57.98517,-158.32367,"J-16",10,1990,"04-JUN-1990 04:00PM",35,NA,4.4,78,160,11869,4.0231,0.5,2.722
58.01467,-168.45717,"J-18",42,1990,"03-JUL-1990 12:00PM",70,NA,7.1,78,160,11966,5.2631,0.5,3.13
57.997,-169.08517,"J-19",42,1990,"03-JUL-1990 11:00AM",68,1.4,7.1,37,151,10167,3.0498,0.33,1.945
57.99317,-169.701,"J-20",42,1990,"06-JUL-1990 11:00AM",71,1.1,7.8,78,160,11981,4.9201,0.5,2.926
58.00417,-170.338,"J-21",42,1990,"06-JUL-1990 12:00PM",73,-0.4,8.4,37,151,10182,4.5117,0.5,2.741
58.00217,-170.98033,"J-22",42,1990,"09-JUL-1990 05:00PM",88,1.5,8.8,78,160,11996,4.5468,0.5,2.704
57.99283,-171.60117,"J-23",41,1990,"09-JUL-1990 05:00PM",97,1.6,9.5,37,151,10197,3.4133,0.33,2.019
57.99933,-172.26533,"J-24",61,1990,"14-JUL-1990 12:00PM",106,2.4,9.5,78,160,12018,2.2169,0.25,1.278
57.96633,-172.892,"J-25",61,1990,"14-JUL-1990 06:00AM",110,NA,9,37,151,10220,5.0952,0.5,2.815
